Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
224,-97.650303,30.373993,48453043500,221.028646,11.377965,209.650681,385.261986,33.860359
225,-97.636824,30.371901,48453045000,410.989329,54.234588,356.754741,2031.070783,37.449732
226,-97.621547,30.357638,48453042400,642.328273,70.338288,571.989985,2953.791207,41.994073
227,-97.604697,30.347504,48453042400,559.978495,41.021408,518.957087,1653.244030,40.301981
228,-97.581717,30.360871,48453042400,1801.559772,568.762198,1232.797574,29742.026587,52.292552
229,-97.77245,30.369183,48453030000,3309.011736,183.708643,3125.303093,8571.071643,46.655789
230,-97.754946,30.383082,48453030100,2497.705228,54.477687,2443.227541,2360.439885,43.328563
231,-97.748874,30.370937,48453030200,3984.527913,143.343118,3841.184795,7005.689466,48.873567
232,-97.738426,30.372799,48453040400,25.359326,0.569561,24.789765,21.267805,37.340669
233,-97.732737,30.368742,48453040400,1900.741834,30.099091,1870.642743,1546.905510,51.393761
234,-97.723827,30.365825,48453040500,1502.617621,22.041071,1480.576550,1171.789252,53.163897
235,-97.712527,30.367008,48453040700,1772.162247,105.650829,1666.511418,3814.346626,36.103329
236,-97.714456,30.374445,48453040700,1380.230889,81.174163,1299.056726,3337.112329,41.110523
237,-97.703016,30.362717,48453040600,962.579565,59.784500,902.795065,2276.320058,38.075422
238,-97.701017,30.365978,48453040600,300.194305,25.023957,275.170348,879.533228,35.147648
239,-97.696226,30.374479,48453040900,2586.093133,103.264048,2482.829085,4117.885061,39.877238
240,-97.687912,30.368666,48453041000,2987.514911,557.799829,2429.715082,23159.204377,41.518845
241,-97.676517,30.362402,48453041600,3271.426709,511.536319,2759.890390,21619.830342,42.264507
242,-97.662114,30.35801,48453043500,2602.213541,336.375164,2265.838377,16505.641224,49.069144
243,-97.634953,30.340503,48453042400,381.342821,14.687661,366.655160,588.512492,40.068498
244,-97.616902,30.335824,48453042400,462.425680,16.488021,445.937659,662.426360,40.176220
245,-97.740699,30.3645,48453040400,224.611170,6.376860,218.234310,334.400101,52.439621
246,-97.735446,30.361619,48453040400,1435.820864,31.416803,1404.404061,1625.910241,51.752886
247,-97.724918,30.357612,48453040500,1041.477758,18.921188,1022.556570,920.895926,48.670090
248,-97.7182,30.355442,48453040500,1350.911035,18.285177,1332.625858,777.321040,42.510994
249,-97.710188,30.356542,48453040100,2344.548669,265.554984,2078.993685,11101.195878,41.803757
250,-97.69626,30.354451,48453043100,2643.671337,281.696225,2361.975112,12711.633668,45.125325
251,-97.685483,30.348438,48453040300,2262.146341,174.247527,2087.898814,8553.161611,49.086273
252,-97.690935,30.338319,48453040300,562.341463,19.898125,542.443338,947.432376,47.614154
253,-97.664499,30.337807,48453043600,828.690784,23.728595,804.962189,1093.697988,46.091982
254,-97.675748,30.333871,48453043600,1885.461601,61.370061,1824.091540,3198.773220,52.122699
255,-97.647877,30.333513,48453043600,342.120049,14.546948,327.573101,489.821165,33.671747
256,-97.757804,30.361286,48453032200,3994.362407,135.586941,3858.775466,6652.805016,49.066709
257,-97.743801,30.35516,48453001501,514.955197,5.873971,509.081226,255.957035,43.574787
258,-97.738792,30.350866,48453001501,427.004928,3.262475,423.742453,163.898402,50.237441
259,-97.734401,30.355362,48453001501,545.546595,9.167378,536.379217,499.464751,54.482835
260,-97.727219,30.351559,48453001504,652.395425,11.291155,641.104270,588.823375,52.149084
261,-97.729428,30.346115,48453001504,1182.160131,19.828815,1162.331316,949.939248,47.907010
262,-97.718429,30.348204,48453001504,432.886438,5.311009,427.575429,268.605296,50.575193
263,-97.721317,30.342425,48453001504,443.923203,4.783213,439.139990,221.623734,46.333649
264,-97.709102,30.340669,48453040000,1927.882026,63.480489,1864.401537,2905.473567,45.769553
265,-97.696583,30.33247,48453043300,2138.500000,34.368616,2104.131384,1688.483091,49.128633
266,-97.685099,30.32667,48453040200,1676.902840,25.120221,1651.782619,1196.929991,47.648068
267,-97.664095,30.324017,48453002201,204.607466,5.034227,199.573239,226.538593,44.999676
268,-97.651571,30.32257,48453002201,106.092760,2.310669,103.782091,104.153805,45.075165
269,-97.639453,30.3202,48453002220,136.329515,21.875044,114.454471,752.072261,34.380377
270,-97.617448,30.325044,48453002221,675.631966,189.751604,485.880362,7544.664927,39.760744
271,-97.57601,30.327527,48453002219,1025.311955,569.585705,455.726250,31473.750050,55.257268
272,-97.558384,30.34417,48453002217,659.518943,344.716559,314.802384,16150.058260,46.850254
273,-97.76121,30.347874,48453030600,3709.026425,229.708092,3479.318333,11880.038691,51.717981
274,-97.750211,30.341089,48453001501,767.334229,12.475074,754.859155,627.378452,50.290559
275,-97.742547,30.34102,48453001501,732.918906,9.578835,723.340071,477.920034,49.893334
276,-97.733307,30.337612,48453001505,2118.706616,25.318877,2093.387739,1209.555334,47.772867
277,-97.725896,30.334246,48453001505,1047.651550,8.742947,1038.908603,457.566800,52.335534
278,-97.720367,30.328946,48453001503,1766.834966,14.332375,1752.502591,847.870216,59.157693
