Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
172,-97.681327,30.444289,48453042300,2579.140187,1969.829303,609.310884,39972.961875,20.292602
173,-97.679807,30.431584,48453042900,2575.015429,2163.167451,411.847978,41385.360945,19.131834
174,-97.654831,30.43806,48453044100,2548.476624,2177.833661,370.642963,41291.295282,18.959802
175,-97.632319,30.429712,48453044400,5163.800764,4304.095483,859.705281,96264.962325,22.365898
176,-97.613692,30.446884,48453046300,1115.360825,996.868329,118.492496,20535.669152,20.600182
177,-97.756928,30.412276,48453002500,2542.425742,1708.768010,833.657732,35318.382956,20.668916
178,-97.825646,30.440343,48453034300,2572.604344,2068.122664,504.481680,55083.731026,26.634654
179,-97.812579,30.433092,48453034300,1247.025770,988.032293,258.993477,24078.780390,24.370439
180,-97.80419,30.426198,48453034300,1728.161697,1346.132123,382.029574,31651.416420,23.512860
181,-97.792283,30.440545,48453033700,1412.116738,859.885472,552.231266,19611.395019,22.806985
182,-97.790268,30.430965,48453033800,2039.914967,1559.411578,480.503389,36222.757723,23.228478
183,-97.745077,30.432578,48453034200,3726.164061,2953.939974,772.224087,62985.060149,21.322390
184,-97.836201,30.419188,48453034600,212.704934,170.473988,42.230946,6702.232707,39.315281
185,-97.806945,30.409079,48453030500,223.714126,158.557676,65.156450,4029.042187,25.410578
186,-97.785683,30.418049,48453032600,974.960085,688.982440,285.977645,16286.910396,23.639079
187,-97.782925,30.44012,48491020405,1142.352461,962.271831,180.080630,20282.011738,21.077217
188,-97.772391,30.427536,48453032700,2176.466188,1709.967742,466.498446,35443.218090,20.727419
189,-97.776502,30.416096,48453032600,1210.928685,749.008395,461.920290,15157.789433,20.237142
190,-97.757609,30.421041,48453002500,1155.074257,792.185187,362.889070,15114.882868,19.079987
191,-97.734935,30.422727,48453031600,1297.170732,825.873040,471.297692,15826.797372,19.163717
192,-97.724833,30.421209,48453041300,2225.628118,1536.697038,688.931080,27671.264503,18.006975
193,-97.687169,30.419626,48453045200,4879.285711,3247.185417,1632.100294,58405.633333,17.986541
194,-97.628126,30.474927,48453046200,1439.046782,1177.623861,261.422921,26240.821825,22.282855
195,-97.774264,30.402543,48453032600,604.757850,377.985025,226.772825,7680.745620,20.320238
196,-97.763188,30.393165,48453032800,1056.605042,561.488912,495.116130,11610.238389,20.677592
