Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
212,-97.78675,30.395144,48453030500,146.072165,109.168941,36.903224,2653.684277,24.308052
213,-97.800872,30.393237,48453030500,1702.859292,1293.490017,409.369275,55879.961680,43.200922
214,-97.752089,30.391578,48453030800,1580.996197,1190.818505,390.177692,23049.187058,19.355751
215,-97.74096,30.394219,48453032400,1199.758309,939.037860,260.720449,17395.776496,18.525107
216,-97.738158,30.38687,48453032400,518.645519,406.107470,112.538049,7138.402360,17.577619
217,-97.728635,30.384116,48453045400,953.116361,759.990240,193.126121,12871.891542,16.936917
218,-97.722328,30.379353,48453045400,867.020609,683.190851,183.829758,11200.409583,16.394262
219,-97.706944,30.380339,48453040800,2807.986320,2276.326426,531.659894,43847.379567,19.262343
220,-97.69242,30.395126,48453041900,4362.485013,3556.751214,805.733799,71825.036284,20.194001
221,-97.678624,30.384254,48453041100,917.539682,795.110453,122.429229,15239.764475,19.166852
222,-97.668098,30.380068,48453041500,1408.934768,1169.408481,239.526287,23623.718842,20.201426
223,-97.660601,30.383394,48453043800,2413.283286,1923.410669,489.872617,41641.548837,21.649848
224,-97.650303,30.373993,48453043500,221.028646,185.789065,35.239581,3468.838824,18.670845
225,-97.636824,30.371901,48453045000,410.989329,352.311235,58.678094,7737.354094,21.961701
226,-97.621547,30.357638,48453042400,642.328273,509.938749,132.389524,12504.852215,24.522263
227,-97.604697,30.347504,48453042400,559.978495,439.457973,120.520522,10372.062614,23.601944
228,-97.581717,30.360871,48453042400,1801.559772,1436.565654,364.994118,50213.132192,34.953594
229,-97.77245,30.369183,48453030000,3309.011736,2508.891006,800.120730,51654.811324,20.588703
230,-97.754946,30.383082,48453030100,2497.705228,1793.372082,704.333146,34547.121504,19.263778
231,-97.748874,30.370937,48453030200,3984.527913,3101.724498,882.803415,61141.026474,19.711946
232,-97.738426,30.372799,48453040400,25.359326,19.925796,5.433530,222.980089,11.190524
233,-97.732737,30.368742,48453040400,1900.741834,1531.926485,368.815349,26938.410435,17.584663
234,-97.723827,30.365825,48453040500,1502.617621,1208.045653,294.571968,20983.439434,17.369740
